day,stakeholder_id,name,requested,min_acceptable,allocated,allocated_from_authority,allocated_from_trades,satisfaction,shortfall,critical_failure,severity_today,rounds_today,imposed_today,cooperated,objected,supply,total_allocated,peak_temp_c,ruling_text,run_id,condition,seed
3,hospital,Hospital / Healthcare Services,156.0,132.6,132.6,132.6,0.0,0.85,0.0,False,True,2,True,False,False,800.0,800.0,40.0,"Today’s ruling reflects our duty to protect life, maintain essential services, and keep the city functioning under extreme heat and severe scarcity. We prioritized healthcare, household use, and the minimum water needed to sustain food production, critical industry, and energy reliability, while environmental releases were suspended because the system could not support all demands without risking public health and service continuity.

We also note with appreciation any stakeholders who made voluntary reductions or offered trades during the two rounds of negotiation; such cooperation is a clear sign of good-faith crisis management and will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
3,households,Households,424.0,318.0,318.0,318.0,0.0,0.75,0.0,False,True,2,True,False,False,800.0,800.0,40.0,"Today’s ruling reflects our duty to protect life, maintain essential services, and keep the city functioning under extreme heat and severe scarcity. We prioritized healthcare, household use, and the minimum water needed to sustain food production, critical industry, and energy reliability, while environmental releases were suspended because the system could not support all demands without risking public health and service continuity.

We also note with appreciation any stakeholders who made voluntary reductions or offered trades during the two rounds of negotiation; such cooperation is a clear sign of good-faith crisis management and will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
3,agriculture,Agriculture,275.0,165.0,165.0,165.0,0.0,0.6,0.0,False,True,2,True,False,False,800.0,800.0,40.0,"Today’s ruling reflects our duty to protect life, maintain essential services, and keep the city functioning under extreme heat and severe scarcity. We prioritized healthcare, household use, and the minimum water needed to sustain food production, critical industry, and energy reliability, while environmental releases were suspended because the system could not support all demands without risking public health and service continuity.

We also note with appreciation any stakeholders who made voluntary reductions or offered trades during the two rounds of negotiation; such cooperation is a clear sign of good-faith crisis management and will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
3,industry,Industry / Businesses,150.0,97.5,87.2,87.2,0.0,0.581,10.3,True,True,2,True,False,True,800.0,800.0,40.0,"Today’s ruling reflects our duty to protect life, maintain essential services, and keep the city functioning under extreme heat and severe scarcity. We prioritized healthcare, household use, and the minimum water needed to sustain food production, critical industry, and energy reliability, while environmental releases were suspended because the system could not support all demands without risking public health and service continuity.

We also note with appreciation any stakeholders who made voluntary reductions or offered trades during the two rounds of negotiation; such cooperation is a clear sign of good-faith crisis management and will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
3,energy_utility,Energy Utility,108.0,97.2,97.2,97.2,0.0,0.9,0.0,False,True,2,True,False,False,800.0,800.0,40.0,"Today’s ruling reflects our duty to protect life, maintain essential services, and keep the city functioning under extreme heat and severe scarcity. We prioritized healthcare, household use, and the minimum water needed to sustain food production, critical industry, and energy reliability, while environmental releases were suspended because the system could not support all demands without risking public health and service continuity.

We also note with appreciation any stakeholders who made voluntary reductions or offered trades during the two rounds of negotiation; such cooperation is a clear sign of good-faith crisis management and will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
3,epa,Environmental Protection Agency,80.0,44.0,0.0,0.0,0.0,0.0,44.0,True,True,2,True,False,False,800.0,800.0,40.0,"Today’s ruling reflects our duty to protect life, maintain essential services, and keep the city functioning under extreme heat and severe scarcity. We prioritized healthcare, household use, and the minimum water needed to sustain food production, critical industry, and energy reliability, while environmental releases were suspended because the system could not support all demands without risking public health and service continuity.

We also note with appreciation any stakeholders who made voluntary reductions or offered trades during the two rounds of negotiation; such cooperation is a clear sign of good-faith crisis management and will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
4,hospital,Hospital / Healthcare Services,159.0,135.2,135.2,135.2,0.0,0.85,0.0,False,True,2,True,False,False,700.0,700.0,41.0,"Today’s ruling reflects the need to protect life, basic household welfare, and the continuity of essential public services under extreme heat and a continuing supply emergency. We prioritized health facilities, residential use, and the energy system needed to maintain critical infrastructure, while limiting non-essential and lower-priority draws so that the most vulnerable and system-critical needs could be met first.

We note and appreciate the voluntary cooperation shown during negotiations by stakeholders who accepted reductions or traded away demand in good faith; this kind of crisis management will be weighed favourably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
4,households,Households,436.0,327.0,291.5,291.5,0.0,0.669,35.5,True,True,2,True,False,False,700.0,700.0,41.0,"Today’s ruling reflects the need to protect life, basic household welfare, and the continuity of essential public services under extreme heat and a continuing supply emergency. We prioritized health facilities, residential use, and the energy system needed to maintain critical infrastructure, while limiting non-essential and lower-priority draws so that the most vulnerable and system-critical needs could be met first.

We note and appreciate the voluntary cooperation shown during negotiations by stakeholders who accepted reductions or traded away demand in good faith; this kind of crisis management will be weighed favourably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
4,agriculture,Agriculture,288.0,172.5,172.5,172.5,0.0,0.599,0.0,False,True,2,True,False,True,700.0,700.0,41.0,"Today’s ruling reflects the need to protect life, basic household welfare, and the continuity of essential public services under extreme heat and a continuing supply emergency. We prioritized health facilities, residential use, and the energy system needed to maintain critical infrastructure, while limiting non-essential and lower-priority draws so that the most vulnerable and system-critical needs could be met first.

We note and appreciate the voluntary cooperation shown during negotiations by stakeholders who accepted reductions or traded away demand in good faith; this kind of crisis management will be weighed favourably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
4,industry,Industry / Businesses,120.0,97.5,0.0,0.0,0.0,0.0,97.5,True,True,2,True,False,True,700.0,700.0,41.0,"Today’s ruling reflects the need to protect life, basic household welfare, and the continuity of essential public services under extreme heat and a continuing supply emergency. We prioritized health facilities, residential use, and the energy system needed to maintain critical infrastructure, while limiting non-essential and lower-priority draws so that the most vulnerable and system-critical needs could be met first.

We note and appreciate the voluntary cooperation shown during negotiations by stakeholders who accepted reductions or traded away demand in good faith; this kind of crisis management will be weighed favourably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
4,energy_utility,Energy Utility,112.0,100.8,100.8,100.8,0.0,0.9,0.0,False,True,2,True,False,False,700.0,700.0,41.0,"Today’s ruling reflects the need to protect life, basic household welfare, and the continuity of essential public services under extreme heat and a continuing supply emergency. We prioritized health facilities, residential use, and the energy system needed to maintain critical infrastructure, while limiting non-essential and lower-priority draws so that the most vulnerable and system-critical needs could be met first.

We note and appreciate the voluntary cooperation shown during negotiations by stakeholders who accepted reductions or traded away demand in good faith; this kind of crisis management will be weighed favourably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
4,epa,Environmental Protection Agency,80.0,44.0,0.0,0.0,0.0,0.0,44.0,True,True,2,True,False,True,700.0,700.0,41.0,"Today’s ruling reflects the need to protect life, basic household welfare, and the continuity of essential public services under extreme heat and a continuing supply emergency. We prioritized health facilities, residential use, and the energy system needed to maintain critical infrastructure, while limiting non-essential and lower-priority draws so that the most vulnerable and system-critical needs could be met first.

We note and appreciate the voluntary cooperation shown during negotiations by stakeholders who accepted reductions or traded away demand in good faith; this kind of crisis management will be weighed favourably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
5,hospital,Hospital / Healthcare Services,162.0,137.7,137.7,137.7,0.0,0.85,0.0,False,True,2,True,False,False,650.0,650.0,39.0,"Today’s allocation was set under extreme heat and persistent shortage with the overriding duty to protect life, public health, and essential continuity of service. Priority was therefore given to hospitals and healthcare, household needs, and the minimum water required to keep the energy system operating safely, while agriculture received a reduced but still meaningful share to preserve critical production and avoid deeper downstream impacts; non-essential industrial demand and environmental releases were deferred in this emergency round.

We note the voluntary cooperation shown in negotiations, including Agriculture’s willingness to accept reductions and the Energy Utility’s acceptance of a constrained operating allocation, and we regard such good-faith crisis management as a positive factor that will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
5,households,Households,448.0,336.0,227.9,227.9,0.0,0.509,108.1,True,True,2,True,False,False,650.0,650.0,39.0,"Today’s allocation was set under extreme heat and persistent shortage with the overriding duty to protect life, public health, and essential continuity of service. Priority was therefore given to hospitals and healthcare, household needs, and the minimum water required to keep the energy system operating safely, while agriculture received a reduced but still meaningful share to preserve critical production and avoid deeper downstream impacts; non-essential industrial demand and environmental releases were deferred in this emergency round.

We note the voluntary cooperation shown in negotiations, including Agriculture’s willingness to accept reductions and the Energy Utility’s acceptance of a constrained operating allocation, and we regard such good-faith crisis management as a positive factor that will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
5,agriculture,Agriculture,300.0,180.0,180.0,180.0,0.0,0.6,0.0,False,True,2,True,False,True,650.0,650.0,39.0,"Today’s allocation was set under extreme heat and persistent shortage with the overriding duty to protect life, public health, and essential continuity of service. Priority was therefore given to hospitals and healthcare, household needs, and the minimum water required to keep the energy system operating safely, while agriculture received a reduced but still meaningful share to preserve critical production and avoid deeper downstream impacts; non-essential industrial demand and environmental releases were deferred in this emergency round.

We note the voluntary cooperation shown in negotiations, including Agriculture’s willingness to accept reductions and the Energy Utility’s acceptance of a constrained operating allocation, and we regard such good-faith crisis management as a positive factor that will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
5,industry,Industry / Businesses,120.0,97.5,0.0,0.0,0.0,0.0,97.5,True,True,2,True,False,True,650.0,650.0,39.0,"Today’s allocation was set under extreme heat and persistent shortage with the overriding duty to protect life, public health, and essential continuity of service. Priority was therefore given to hospitals and healthcare, household needs, and the minimum water required to keep the energy system operating safely, while agriculture received a reduced but still meaningful share to preserve critical production and avoid deeper downstream impacts; non-essential industrial demand and environmental releases were deferred in this emergency round.

We note the voluntary cooperation shown in negotiations, including Agriculture’s willingness to accept reductions and the Energy Utility’s acceptance of a constrained operating allocation, and we regard such good-faith crisis management as a positive factor that will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
5,energy_utility,Energy Utility,116.0,104.4,104.4,104.4,0.0,0.9,0.0,False,True,2,True,False,False,650.0,650.0,39.0,"Today’s allocation was set under extreme heat and persistent shortage with the overriding duty to protect life, public health, and essential continuity of service. Priority was therefore given to hospitals and healthcare, household needs, and the minimum water required to keep the energy system operating safely, while agriculture received a reduced but still meaningful share to preserve critical production and avoid deeper downstream impacts; non-essential industrial demand and environmental releases were deferred in this emergency round.

We note the voluntary cooperation shown in negotiations, including Agriculture’s willingness to accept reductions and the Energy Utility’s acceptance of a constrained operating allocation, and we regard such good-faith crisis management as a positive factor that will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
5,epa,Environmental Protection Agency,44.0,44.0,0.0,0.0,0.0,0.0,44.0,True,True,2,True,False,True,650.0,650.0,39.0,"Today’s allocation was set under extreme heat and persistent shortage with the overriding duty to protect life, public health, and essential continuity of service. Priority was therefore given to hospitals and healthcare, household needs, and the minimum water required to keep the energy system operating safely, while agriculture received a reduced but still meaningful share to preserve critical production and avoid deeper downstream impacts; non-essential industrial demand and environmental releases were deferred in this emergency round.

We note the voluntary cooperation shown in negotiations, including Agriculture’s willingness to accept reductions and the Energy Utility’s acceptance of a constrained operating allocation, and we regard such good-faith crisis management as a positive factor that will be weighed favorably in future allocation decisions.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
6,hospital,Hospital / Healthcare Services,165.0,140.2,140.2,140.2,0.0,0.85,0.0,False,True,2,True,False,False,600.0,600.0,36.0,"Today’s allocation was set to protect life and essential public services first under severe heat and continuing scarcity. Priority was given to hospitals and household needs, while the energy utility was maintained at a level necessary to preserve critical operations and system stability; non-essential and lower-priority uses were curtailed so that the limited supply could be directed where it most directly safeguards public health and continuity.

We note the constructive cooperation shown during negotiations, including any voluntary reductions or trades offered by stakeholders, as a sign of good-faith crisis management. Such cooperation is being recorded and will be weighed favourably in future allocation decisions as conditions evolve.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
6,households,Households,460.0,345.0,164.3,164.3,0.0,0.357,180.7,True,True,2,True,False,False,600.0,600.0,36.0,"Today’s allocation was set to protect life and essential public services first under severe heat and continuing scarcity. Priority was given to hospitals and household needs, while the energy utility was maintained at a level necessary to preserve critical operations and system stability; non-essential and lower-priority uses were curtailed so that the limited supply could be directed where it most directly safeguards public health and continuity.

We note the constructive cooperation shown during negotiations, including any voluntary reductions or trades offered by stakeholders, as a sign of good-faith crisis management. Such cooperation is being recorded and will be weighed favourably in future allocation decisions as conditions evolve.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
6,agriculture,Agriculture,312.0,187.5,187.5,187.5,0.0,0.601,0.0,False,True,2,True,False,True,600.0,600.0,36.0,"Today’s allocation was set to protect life and essential public services first under severe heat and continuing scarcity. Priority was given to hospitals and household needs, while the energy utility was maintained at a level necessary to preserve critical operations and system stability; non-essential and lower-priority uses were curtailed so that the limited supply could be directed where it most directly safeguards public health and continuity.

We note the constructive cooperation shown during negotiations, including any voluntary reductions or trades offered by stakeholders, as a sign of good-faith crisis management. Such cooperation is being recorded and will be weighed favourably in future allocation decisions as conditions evolve.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
6,industry,Industry / Businesses,120.0,97.5,0.0,0.0,0.0,0.0,97.5,True,True,2,True,False,True,600.0,600.0,36.0,"Today’s allocation was set to protect life and essential public services first under severe heat and continuing scarcity. Priority was given to hospitals and household needs, while the energy utility was maintained at a level necessary to preserve critical operations and system stability; non-essential and lower-priority uses were curtailed so that the limited supply could be directed where it most directly safeguards public health and continuity.

We note the constructive cooperation shown during negotiations, including any voluntary reductions or trades offered by stakeholders, as a sign of good-faith crisis management. Such cooperation is being recorded and will be weighed favourably in future allocation decisions as conditions evolve.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
6,energy_utility,Energy Utility,120.0,108.0,108.0,108.0,0.0,0.9,0.0,False,True,2,True,False,False,600.0,600.0,36.0,"Today’s allocation was set to protect life and essential public services first under severe heat and continuing scarcity. Priority was given to hospitals and household needs, while the energy utility was maintained at a level necessary to preserve critical operations and system stability; non-essential and lower-priority uses were curtailed so that the limited supply could be directed where it most directly safeguards public health and continuity.

We note the constructive cooperation shown during negotiations, including any voluntary reductions or trades offered by stakeholders, as a sign of good-faith crisis management. Such cooperation is being recorded and will be weighed favourably in future allocation decisions as conditions evolve.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
6,epa,Environmental Protection Agency,44.0,44.0,0.0,0.0,0.0,0.0,44.0,True,True,2,True,False,True,600.0,600.0,36.0,"Today’s allocation was set to protect life and essential public services first under severe heat and continuing scarcity. Priority was given to hospitals and household needs, while the energy utility was maintained at a level necessary to preserve critical operations and system stability; non-essential and lower-priority uses were curtailed so that the limited supply could be directed where it most directly safeguards public health and continuity.

We note the constructive cooperation shown during negotiations, including any voluntary reductions or trades offered by stakeholders, as a sign of good-faith crisis management. Such cooperation is being recorded and will be weighed favourably in future allocation decisions as conditions evolve.",baseline_mixed_negotiation_seed2,baseline_mixed_negotiation,2
1,hospital,Hospital / Healthcare Services,138.0,112.5,138.0,138.0,0.0,1.0,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
1,households,Households,360.0,260.0,360.0,360.0,0.0,1.0,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
1,agriculture,Agriculture,250.0,125.0,243.6,243.6,0.0,0.974,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
1,industry,Industry / Businesses,130.0,82.5,99.2,99.2,0.0,0.763,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
1,energy_utility,Energy Utility,100.0,85.0,100.0,100.0,0.0,1.0,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
1,epa,Environmental Protection Agency,80.0,36.0,59.2,59.2,0.0,0.74,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
2,hospital,Hospital / Healthcare Services,153.0,114.8,146.8,146.8,0.0,0.959,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
2,households,Households,412.0,267.8,340.2,340.2,0.0,0.826,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
2,agriculture,Agriculture,262.0,131.2,175.0,175.0,0.0,0.668,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
2,industry,Industry / Businesses,140.0,82.5,92.1,92.1,0.0,0.658,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
2,energy_utility,Energy Utility,104.0,88.4,98.8,98.8,0.0,0.95,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
2,epa,Environmental Protection Agency,80.0,36.0,47.0,47.0,0.0,0.588,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
3,hospital,Hospital / Healthcare Services,156.0,117.0,130.6,130.6,0.0,0.837,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
3,households,Households,376.0,275.6,296.6,296.6,0.0,0.789,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
3,agriculture,Agriculture,275.0,137.5,156.7,156.7,0.0,0.57,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
3,industry,Industry / Businesses,100.0,82.5,83.7,83.7,0.0,0.837,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
3,energy_utility,Energy Utility,108.0,91.8,96.3,96.3,0.0,0.892,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
3,epa,Environmental Protection Agency,36.0,36.0,36.0,36.0,0.0,1.0,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
4,hospital,Hospital / Healthcare Services,159.0,119.2,119.2,119.2,0.0,0.75,0.0,False,True,2,True,False,False,700.0,700.0,41.0,"Today’s allocation was set to protect life, public health, and essential continuity first under extreme heat and a severe system-wide shortage. We prioritized hospitals and healthcare services, household survival needs, and the minimum water required to keep critical energy and business functions operating, while reducing lower-priority uses and temporarily suspending environmental releases because the available supply could not safely cover every demand.

The Authority notes and commends any stakeholders who accepted voluntary reductions or entered trades during negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
4,households,Households,436.0,283.4,283.4,283.4,0.0,0.65,0.0,False,True,2,True,False,False,700.0,700.0,41.0,"Today’s allocation was set to protect life, public health, and essential continuity first under extreme heat and a severe system-wide shortage. We prioritized hospitals and healthcare services, household survival needs, and the minimum water required to keep critical energy and business functions operating, while reducing lower-priority uses and temporarily suspending environmental releases because the available supply could not safely cover every demand.

The Authority notes and commends any stakeholders who accepted voluntary reductions or entered trades during negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
4,agriculture,Agriculture,288.0,143.8,143.8,143.8,0.0,0.499,0.0,False,True,2,True,False,False,700.0,700.0,41.0,"Today’s allocation was set to protect life, public health, and essential continuity first under extreme heat and a severe system-wide shortage. We prioritized hospitals and healthcare services, household survival needs, and the minimum water required to keep critical energy and business functions operating, while reducing lower-priority uses and temporarily suspending environmental releases because the available supply could not safely cover every demand.

The Authority notes and commends any stakeholders who accepted voluntary reductions or entered trades during negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
4,industry,Industry / Businesses,150.0,82.5,58.4,58.4,0.0,0.389,24.1,True,True,2,True,False,True,700.0,700.0,41.0,"Today’s allocation was set to protect life, public health, and essential continuity first under extreme heat and a severe system-wide shortage. We prioritized hospitals and healthcare services, household survival needs, and the minimum water required to keep critical energy and business functions operating, while reducing lower-priority uses and temporarily suspending environmental releases because the available supply could not safely cover every demand.

The Authority notes and commends any stakeholders who accepted voluntary reductions or entered trades during negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
4,energy_utility,Energy Utility,112.0,95.2,95.2,95.2,0.0,0.85,0.0,False,True,2,True,False,False,700.0,700.0,41.0,"Today’s allocation was set to protect life, public health, and essential continuity first under extreme heat and a severe system-wide shortage. We prioritized hospitals and healthcare services, household survival needs, and the minimum water required to keep critical energy and business functions operating, while reducing lower-priority uses and temporarily suspending environmental releases because the available supply could not safely cover every demand.

The Authority notes and commends any stakeholders who accepted voluntary reductions or entered trades during negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",interdependence_framing_seed0,interdependence_framing,0
